74455,DVN,4161.0,-9058.0,231,DAVENPORT MUNICIPAL AP
74560,ILX,4015.0,-8934.0,179,LINCOLN-LOGAN COUNTY AP
74646,LMN,3661.0,-9749.0,315,SULPHUR MUNICIPAL
74794,XMR,2847.0,-8055.0,3,CAPE KENNEDY
76225,MCV,2867.0,-10603.0,1421,CHIHUAHUA
76256,GYM,2795.0,-11077.0,12,EMPALME SONORA
76394,MTY,2587.0,-10023.0,448,MONTERREY
76405,LAP,2417.0,-11030.0,19,LA PAZ/DE LEON
76458,MZT,2320.0,-10642.0,4,MAZATLAN SINALOA
76526,999,2275.0,-10251.0,2265,\N
76612,999,2067.0,-10338.0,1551,GUADALAJARA
76644,MID,2098.0,-8965.0,11,MERIDA IAP
76654,999,1905.0,-10432.0,3,MANZANILLO
76679,MEX,1943.0,-9913.0,2306,MEXICO CITY/INT APT
76692,VER,1915.0,-9612.0,16,VERACRUZ
76743,76743,1798.0,-9293.0,6,\N
76805,999,1683.0,-9993.0,3,\N
76903,76903,1488.0,-9230.0,119,\N
78016,XKF,3237.0,-6468.0,40,BERMUDA/(MCKINDLY AFB)
78397,KJP,1793.0,-7678.0,3,KINGSTON/PALISADOES
78486,SDQ,1847.0,-6988.0,14,SANTO DOMINGO
78526,JSJ,1843.0,-6599.0,3,SAN JUAN/ISLA VERDE
78583,ZBZ,1753.0,-8830.0,5,BELIZE
78807,78807,898.0,-7958.0,7,\N
78866,ACM,1805.0,-6312.0,3,SINT MARTIN/JULIANA
78954,BDI,1307.0,-5950.0,47,SEAWELL APT
78970,KPP,1058.0,-6135.0,12,TRINIDAD/PIARCO IAP
78988,ACC,1220.0,-6897.0,54,\N
80001,80001,1258.0,-8170.0,2,\N
80028,SKBQ,1088.0,-7477.0,29,\N
80222,SKBO,470.0,-7415.0,2546,BOGOTA/ELDORADO
80259,SKCL,355.0,-7638.0,962,\N
80371,80371,445.0,-7514.0,178,\N
82022,SBBV,284.0,-6068.0,85,\N
82026,SBTS,248.0,-5598.0,326,\N
82099,82099,5.0,-5107.0,17,\N
82107,82107,-130.0,-6705.0,79,\N
82193,SBBE,-138.0,-4848.0,16,\N
82244,82244,-242.0,-5478.0,62,\N
82332,SBMN,-315.0,-5998.0,84,MANAUS/PONTA PELADA
82400,SBFN,-385.0,-3242.0,56,\N
82411,82411,-425.0,-6993.0,83,\N
82532,82532,-582.0,-6128.0,49,\N
82599,SBNT,-592.0,-3525.0,49,\N
82705,82705,-758.0,-7277.0,199,\N
82824,SBPV,-870.0,-6390.0,90,PORTO VELHO(CV/MIL)
82917,82917,-987.0,-6790.0,195,\N
82965,SBAT,-987.0,-5610.0,288,ALTA FLORESTA
83208,SBVH,-1270.0,-6010.0,612,\N
83362,SBCY,-1565.0,-5610.0,182,CUIABA/MARECHAL
83378,SBBR,-1587.0,-4793.0,1061,BRASILIA (CIV/MIL)
83525,SBUL,-1888.0,-4823.0,943,\N
83554,83554,-1900.0,-5767.0,142,\N
83566,83566,-1963.0,-4358.0,827,CONFIS INTNL ARPT
83612,SBCG,-2047.0,-5467.0,567,CAMPO GRANDE INTL
83649,SBVT,-2027.0,-4028.0,4,\N
83746,SBGL,-2282.0,-4325.0,6,GALEAO/RIO(CIV/MIL)
83768,SBLO,-2333.0,-5113.0,570,\N
83779,SBMT,-2352.0,-4663.0,722,MARTE (CIV/MIL)
83827,SBFI,-2560.0,-5448.0,241,\N
83840,SBCT,-2552.0,-4917.0,908,CURITIBA/AFONSO PEN
83899,83899,-2767.0,-4855.0,5,\N
83928,SBUG,-2978.0,-5703.0,74,\N
83937,SBSM,-2970.0,-5368.0,90,\N
83971,SBPA,-3000.0,-5118.0,3,\N
85442,SCFA,-2343.0,-7045.0,119,ANTOFAGASTA/CERRO
85469,SCIP,-2713.0,-10947.0,47,\N
85586,SCSN,-3365.0,-7162.0,75,SANTO DOMINGO
85799,SCTE,-4143.0,-7310.0,90,PUERTO MONTT/TEPUAL
85934,SCCI,-5300.0,-7097.0,37,PUNTA ARENAS
87155,SARE,-2745.0,-5905.0,52,RESISTENCIA AIRPORT
87576,SAEZ,-3482.0,-5853.0,20,BUENOS AIRES/EZEIZA
87623,SAZR,-3657.0,-6427.0,191,SANTA ROSA AIRPORT
87715,SAZN,-3895.0,-6813.0,271,\N
87860,SAVC,-4578.0,-6745.0,46,COMODORO RIVADAVIA
88889,EGYP,-5182.0,-5845.0,73,\N
89002,89002,-7067.0,-827.0,38,VON-NEUMAYER G-BASE
89009,89009,-9000.0,0.0,2835,AMUNDSEN-SCOTT
89022,89022,-7552.0,-2660.0,31,HALLEY BRI-BASE
89055,89055,-6423.0,-5672.0,198,\N
89062,89062,-6757.0,-6813.0,16,\N
89512,89512,-7077.0,1183.0,119,\N
89532,89532,-6900.0,3958.0,15,SYOWA JAPAN-BASE
89564,89564,-6760.0,6288.0,15,\N
89571,89571,-6858.0,7797.0,18,\N
89592,89592,-6655.0,9302.0,40,\N
89611,89611,-6625.0,11053.0,41,\N
89625,89625,-7510.0,12340.0,3233,\N
89642,89642,-6667.0,14002.0,43,\N
89662,89662,-7470.0,16410.0,80,\N
89664,89664,-7785.0,16667.0,24,MCMURDO USA-BASE
91165,LIH,2199.0,-15934.0,30,\N
91212,PGAC,1348.0,14480.0,76,GUAM,MARIANA IS
91285,ITO,1972.0,-15505.0,12,HILO
91334,PTKK,746.0,15184.0,5,TRUK INTL/MOEN ISL
91348,PTPN,696.0,15821.0,41,PONAPE ISLAND
91366,PKWA,873.0,16773.0,2,KWAJALEIN/BUCHOLZ
91376,PKMJ,707.0,17129.0,4,MAJURO/MARSHALL_ISL,MH
91408,PTRO,734.0,13448.0,34,KOROR/PALAU ISLAND
91413,PTYA,950.0,13808.0,27,YAP ISLAND
91610,NGTA,135.0,17292.0,2,\N
91643,NGFU,-852.0,17922.0,1,\N
91680,NFFN,-1775.0,17745.0,13,\N
91765,NTSU,-1434.0,-17071.0,5,PAGO PAGO INTL ARPT
91948,91948,-2313.0,-13497.0,89,\N
93112,NZWP,-3678.0,17462.0,27,\N
93417,NZPP,-4090.0,17498.0,12,\N
93844,NZNV,-4642.0,16832.0,4,INVERCARGILL AERO
94120,YPDN,-1242.0,13088.0,30,DARWIN (CIV/MIL)
94150,YDGV,-1228.0,13682.0,53,GOVE AIRPORT
94170,94170,-1268.0,14192.0,22,\N
94203,YBRM,-1795.0,12223.0,9,BROOME AIRPORT
94299,94299,-1630.0,14998.0,9,\N
94302,YPLM,-2223.0,11408.0,5,LEARMOUTH
94312,YPPD,-2037.0,11863.0,9,\N
94326,YBAS,-2380.0,13390.0,543,ALICE SPRINGS ARPT
94332,YBMA,-2068.0,13948.0,341,\N
94374,YBRK,-2338.0,15048.0,14,\N
94403,YPGN,-2880.0,11470.0,35,GERALDTON AIRPORT
94430,YPMR,-2662.0,11855.0,519,\N
94461,94461,-2503.0,12828.0,599,\N
94510,YBCV,-2642.0,14628.0,305,\N
94578,YBBN,-2743.0,15308.0,2,BRISBANE INTL ARPT
94610,YPPH,-3193.0,11597.0,20,PERTH INTL/BELMONT
94637,YPKG,-3078.0,12145.0,370,KALGOORLIE/BOULDER
94638,94638,-3383.0,12188.0,27,\N
94659,YPWR,-3115.0,13682.0,168,\N
94672,YPAD,-3495.0,13853.0,4,ADELAIDE INTL ARPT
94711,94711,-3148.0,14583.0,264,\N
94750,94750,-3495.0,15053.0,110,\N
94776,YSWM,-3282.0,15183.0,9,WILLIAMTOWN(AUS-AB)
94802,YPAL,-3495.0,11780.0,71,\N
94821,YMMG,-3773.0,14078.0,69,\N
94866,YMML,-3767.0,14485.0,119,MELBOURNE INTL ARPT
94910,YSWG,-3517.0,14747.0,219,WAGGA WAGGA(CV/MIL)
94975,YMHB,-4283.0,14750.0,27,HOBART AIRPORT
94995,ASLH,-3153.0,15907.0,7,\N
94996,YSNF,-2903.0,16793.0,117,NORFOLK ISLAND ARPT
94998,YMMQ,-5450.0,15895.0,8,MACQUARIE ISLAND
95527,95527,-2948.0,14985.0,219,\N
96011,96011,552.0,9542.0,21,\N
96035,WIMM,357.0,9868.0,25,\N
96147,WION,395.0,10838.0,24,\N
96163,WIMG,-88.0,10035.0,3,\N
96237,WIKK,-217.0,10613.0,33,\N
96253,96253,-387.0,10233.0,16,\N
96413,WBGG,148.0,11033.0,27,KUCHING (CIV/MIL)
96441,WBGB,320.0,11303.0,5,BINTULU/KALIMANTAN
96471,WBKK,593.0,11605.0,3,KOTA KINABALU INTL
96481,WBKW,427.0,11788.0,20,TAWAU/KALIMANTAN IL
96509,96509,333.0,11757.0,6,\N
96581,96581,-15.0,10940.0,3,\N
96633,96633,-127.0,11690.0,3,\N
96645,96645,-270.0,11070.0,25,\N
96685,96685,-345.0,11475.0,20,\N
96749,WIII,-612.0,10665.0,8,\N
96805,96805,-773.0,10902.0,6,\N
96935,WRSJ,-737.0,11277.0,3,\N
96996,YPCC,-1218.0,9683.0,4,\N
97014,WAMM,153.0,12292.0,80,\N
97072,WAML,-68.0,11973.0,6,\N
97180,WAAA,-507.0,11955.0,14,\N
97372,WRKK,-1017.0,12367.0,108,\N
97430,97430,78.0,12738.0,23,\N
97502,97502,-93.0,13112.0,2,\N
97560,WABB,-118.0,13612.0,11,\N
97724,WAPP,-370.0,12808.0,12,\N
97900,97900,-798.0,13130.0,24,\N
97980,WAKK,-847.0,14038.0,3,\N
98223,RPLI,1818.0,12053.0,5,\N
98233,RPUT,1763.0,12175.0,62,\N
98328,RPUB,1642.0,12060.0,1500,\N
98433,98433,1457.0,12137.0,651,\N
98444,RPMP,1313.0,12373.0,17,\N
98558,RPVG,1105.0,12575.0,60,\N
98618,RPVP,975.0,11873.0,15,\N
98646,RPMT,1030.0,12397.0,24,\N
98747,98747,842.0,12462.0,188,\N
98753,98753,712.0,12565.0,25,\N
